day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
6,2013,9,28,28/09/2013,64.1,49.4,1025.3,10,4.4,7,15,73,55.9,0,999.9,0,547
7,2013,9,29,29/09/2013,63.7,52.2,1022,10,2.4,8,999.9,73,55.9,0,999.9,0,506
1,2013,9,30,30/09/2013,63.1,50.7,1017.6,9.8,2.1,6,999.9,75,55.9,0,999.9,0,605
2,2013,10,1,01/10/2013,68.2,52.1,1014.9,10,2.3,7,999.9,82,55.9,0,999.9,0,616
6,2019,5,11,11/05/2019,64.1,47.9,1015.3,10,2.8,8,15,73,55.9,0.08,999.9,0,637
6,2019,5,18,18/05/2019,65.4,46.4,1013.3,9.9,2.7,5.1,999.9,75.9,55.9,0.03,999.9,0,649
7,2019,5,19,19/05/2019,66.9,55.1,1016.9,10,2.2,7,15.9,75.9,55.9,0,999.9,0,547
2,2019,5,21,21/05/2019,66.1,40.7,1011.8,10,5.9,11.1,19,84.9,55.9,0,999.9,0,745
7,2013,10,13,13/10/2013,60.3,49.4,1027.2,10,8.9,15.9,22,72,55.9,0,999.9,0,502
4,2019,5,30,30/05/2019,60,57,1007.9,4.2,3.3,7,999.9,70,55.9,0.79,999.9,1,625
5,2018,9,28,28/09/2018,61.6,56.3,1017.6,8,3.7,8.9,17.1,72,55.9,0.75,999.9,0,712
6,2018,9,29,29/09/2018,63.6,54.9,1021.4,10,2.3,6,999.9,72,55.9,0.02,999.9,0,603
6,2020,11,7,07/11/2020,64.2,43.3,1024,10,3.2,6,999.9,73.9,55.9,0,999.9,0,329
7,2020,11,8,08/11/2020,65,42.9,1026.6,9.9,2.3,6,999.9,75,55.9,0,999.9,0,326
3,2017,5,24,24/05/2017,62.3,50.9,1007.9,9.8,3.2,9.9,15.9,69.1,55.9,0.04,999.9,0,641
4,2017,5,25,25/05/2017,57.6,54.2,1006.5,5.7,6.8,12,20,69.1,55.9,0.08,999.9,0,742
6,2017,5,27,27/05/2017,66.2,54.2,1010.6,10,3.2,7,999.9,73,55.9,0.1,999.9,0,475
1,2017,6,5,05/06/2017,62.5,58.8,1008.5,5.4,3.6,7,999.9,70,55.9,0.11,999.9,0,656
4,2016,9,29,29/09/2016,60.6,53,1026.4,8.7,8.8,15,27,69.1,55.9,0,999.9,0,624
6,2016,10,1,01/10/2016,58.4,54.3,1022.7,8.8,7,9.9,17.1,62.1,55.9,0.4,999.9,0,581
7,2016,10,2,02/10/2016,59.6,55.2,1019.5,8.5,3.5,8.9,999.9,63,55.9,0,999.9,0,486
5,2014,10,3,03/10/2014,62.9,50.7,1018.1,10,3.6,7,14,71.1,55.9,0,999.9,0,719
6,2019,9,7,07/09/2019,64.2,52.8,1008.9,9.8,5.2,11.1,21,75,55.9,0.34,999.9,0,489
6,2013,5,18,18/05/2013,61,46.6,1024.6,10,2.2,8.9,999.9,66.9,55.9,0,999.9,0,506
7,2019,9,8,08/09/2019,69.1,54.8,1015.6,10,1.8,6,999.9,77,55.9,0.02,999.9,0,462
4,2021,10,21,21/10/2021,66.6,50.1,1015.3,10,3,8,15.9,75,55.9,0,999.9,0,371
4,2021,10,21,21/10/2021,66.6,50.1,1015.3,10,3,8,15.9,75,55.9,0,999.9,0,371
7,2020,5,31,31/05/2020,65,38.8,1016.3,10,999.9,999.9,999.9,81,55.9,0.02,999.9,0,208
6,2019,9,21,21/09/2019,71.8,49.8,1022.3,10,2.3,4.1,999.9,84,55.9,0,999.9,0,577
7,2012,9,30,30/09/2012,60.5,52.5,1010,9.5,3.9,14,20,68,55.9,0.75,999.9,0,449
3,2018,5,16,16/05/2018,62.4,58.2,1017.7,7.4,2.5,8,999.9,66.9,57.9,0.58,999.9,0,686
5,2017,9,8,08/09/2017,64.9,49.6,1018.1,10,2.6,6,19,71.1,57.9,0.01,999.9,0,740
7,2018,5,27,27/05/2018,67.2,60.5,1014.4,7.8,5.8,13,22,89.1,57.9,0.09,999.9,0,487
6,2012,10,20,20/10/2012,62.7,58.6,1006.5,5,6.3,18.1,22,69.1,57.9,0.13,999.9,1,587
3,2018,6,6,06/06/2018,63.8,48.8,1009.6,10,2.3,4.1,999.9,75,57.9,0,999.9,0,651
4,2019,10,31,31/10/2019,64.7,62.9,1013.4,5.3,3.2,8,15.9,70,57.9,0.36,999.9,0,616
4,2018,6,7,07/06/2018,63.6,53.2,1018.5,10,2.7,6,999.9,71.1,57.9,0,999.9,0,693
1,2018,6,11,11/06/2018,63.9,50.3,1017.1,9.9,2.5,7,999.9,73,57.9,0.01,999.9,0,686
5,2016,5,13,13/05/2016,61,54.4,9999.9,10,999.9,999.9,999.9,64.9,57.9,0,999.9,0,766
3,2016,5,25,25/05/2016,73.2,47.5,1016.7,9,3,6,999.9,88,57.9,0.03,999.9,0,733
3,2017,10,25,25/10/2017,63.2,53.4,1006.1,9.1,1.6,6,999.9,68,57.9,0.15,999.9,0,648
5,2017,11,3,03/11/2017,66.8,57.5,1018.3,9.9,3.9,8,19,73.9,57.9,0,999.9,0,776
3,2016,6,15,15/06/2016,73.2,46.9,1013.6,10,2.2,5.1,999.9,84.9,57.9,0,999.9,0,739
5,2014,5,16,16/05/2014,65.9,62.8,1015.2,5.4,5.6,8.9,24.1,71.1,57.9,0.07,999.9,0,700
5,2021,5,21,21/05/2021,66.8,44.7,1032,10,1.5,5.1,999.9,79,57.9,0,999.9,0,384
5,2021,5,21,21/05/2021,66.8,44.7,1032,10,1.5,5.1,999.9,79,57.9,0,999.9,0,384
6,2021,5,22,22/05/2021,75.8,54.4,1023,10,2.2,11.1,17.1,89.1,57.9,0,999.9,0,378
6,2021,5,22,22/05/2021,75.8,54.4,1023,10,2.2,11.1,17.1,89.1,57.9,0,999.9,0,378
2,2021,5,25,25/05/2021,64,47,1024.2,9.9,4.1,8,999.9,73,57.9,0,999.9,0,354
2,2021,5,25,25/05/2021,64,47,1024.2,9.9,4.1,8,999.9,73,57.9,0,999.9,0,354
3,2021,5,26,26/05/2021,72.8,62,1016.5,9,3.5,8.9,15,86,57.9,0,999.9,1,333
3,2021,5,26,26/05/2021,72.8,62,1016.5,9,3.5,8.9,15,86,57.9,0,999.9,1,333
7,2020,10,11,11/10/2020,64.8,54.5,1017.3,10,5.1,8.9,18.1,71.1,57.9,0,999.9,0,248
3,2017,4,12,12/04/2017,65.2,51,1019.8,9.7,2.2,7,999.9,80.1,57.9,0,999.9,0,540
1,2019,6,3,03/06/2019,64.4,44.9,1010.9,9.7,5.2,9.9,19,81,57.9,0.86,999.9,1,659
6,2017,4,29,29/04/2017,75.1,57.1,1015.7,9.1,4.2,11.1,26,84.9,57.9,0.06,999.9,0,661
3,2017,5,3,03/05/2017,61.4,34.9,1011.2,10,8.1,11.1,20,75,57.9,0,999.9,0,714
6,2019,6,15,15/06/2019,70.7,47.4,1017.9,10,3.6,8,19,81,57.9,0,999.9,0,620
4,2017,6,1,01/06/2017,68.4,54.9,1013.2,9.7,3.1,9.9,18.1,79,57.9,0.03,999.9,0,654
6,2016,9,24,24/09/2016,65.8,52.5,1017.9,9.1,4.7,8.9,19,87.1,57.9,0.21,999.9,0,612
6,2012,7,21,21/07/2012,68.1,58.5,1018.3,9.8,4.1,12,999.9,77,57.9,0.43,999.9,0,528
7,2016,10,30,30/10/2016,65.4,54,1011.6,8.7,4.4,11.1,32.1,75,57.9,0,999.9,1,557
6,2014,9,27,27/09/2014,70.7,53.4,1022.3,10,2.7,7,999.9,82.9,57.9,0,999.9,0,600
5,2019,9,6,06/09/2019,64.8,57.2,1014.1,9,6.3,15.9,22.9,73.9,57.9,0,999.9,1,591
5,2013,5,17,17/05/2013,66.4,40.2,1015.4,10,3,7,999.9,72,57.9,0,999.9,0,741
3,2020,5,27,27/05/2020,66.7,59.5,1023,9.2,999.9,999.9,999.9,79,57.9,0,999.9,0,239
3,2013,5,29,29/05/2013,66.9,60.6,1018.3,3.2,1.6,7,999.9,82,57.9,0.52,999.9,1,574
3,2019,9,25,25/09/2019,67.9,49.4,1011.6,10,2.4,6,999.9,79,57.9,0,999.9,0,604
3,2013,6,5,05/06/2013,66,41.7,1020.8,10,3.7,7,999.9,73.9,57.9,0,999.9,0,599
4,2019,9,26,26/09/2019,70.5,57.6,1009.7,9.8,3.7,7,18.1,82.9,57.9,0,999.9,0,645
7,2013,7,7,07/07/2013,85.6,70.7,1016.4,10,3.6,8,999.9,91.9,80.1,0,999.9,0,475
6,2016,5,14,14/05/2016,63.5,54.2,9999.9,999.9,999.9,999.9,999.9,71.6,56.3,0.25,999.9,0,589
1,2013,6,17,17/06/2013,75.3,63.4,1011.3,9.1,3.7,8,20,84,69.1,0,999.9,0,614
5,2020,6,26,26/06/2020,77.3,56.4,1013.9,10,2.8,6,999.9,87.1,69.1,0,999.9,0,337
6,2020,6,27,27/06/2020,76.3,61.3,1009.6,9.3,2.7,7,999.9,87.1,69.1,0,999.9,1,273
7,2017,9,17,17/09/2017,73.2,66.6,1020.3,5.5,2.4,6,999.9,82,69.1,0,999.9,0,586
3,2017,9,20,20/09/2017,74.2,64,1011.4,10,6.8,12,19,79,69.1,0.22,999.9,0,583
1,2017,9,25,25/09/2017,78.6,64.4,1017.1,9.9,2.3,7,999.9,91,69.1,0,999.9,0,726
5,2020,7,17,17/07/2020,73.8,65.6,1020.7,9.9,1.7,7,15,84,69.1,0.02,999.9,1,308
6,2020,7,18,18/07/2020,80.9,65.9,1017.3,9.8,1.5,4.1,999.9,91,69.1,0.01,999.9,0,316
3,2018,6,20,20/06/2018,75.9,54.2,1011,10,1.6,4.1,999.9,88,69.1,0.07,999.9,0,698
1,2013,7,29,29/07/2013,75.1,64.9,1015.9,7.9,2.9,8.9,15,84.9,69.1,0.25,999.9,0,597
5,2016,5,27,27/05/2016,78.1,58.6,1017.3,7.5,3.1,8,15.9,90,69.1,0,999.9,0,767
3,2016,6,1,01/06/2016,75.3,54.4,1017.5,8.3,4.6,8.9,999.9,84.9,69.1,0,999.9,0,772
7,2018,7,15,15/07/2018,75.5,67.7,1015.8,7.8,3.1,8.9,19,88,69.1,1,999.9,1,564
1,2018,7,16,16/07/2018,81.5,70.6,1014.3,9.1,2.1,6,999.9,90,69.1,0.64,999.9,0,719
4,2020,9,3,03/09/2020,77.5,65.6,1008.9,9.1,2.8,6,999.9,84.9,69.1,0.09,999.9,1,363
5,2020,9,4,04/09/2020,75.6,64.6,1011.1,7.1,3.9,8.9,15,84.9,69.1,0.71,999.9,1,383
5,2016,6,24,24/06/2016,74.6,57.1,1015.2,8.8,4.8,12,17.1,84,69.1,0,999.9,0,811
4,2020,9,10,10/09/2020,76.2,72,1023.7,7.6,2.9,5.1,999.9,82,69.1,0.29,999.9,1,347
3,2016,7,6,06/07/2016,83.3,66.1,1010.4,9.2,2.3,6,999.9,91,69.1,0.66,999.9,0,680
1,2018,8,27,27/08/2018,80.3,68.9,1018,8.7,2.3,5.1,999.9,88,69.1,0,999.9,0,651
5,2018,8,31,31/08/2018,74.9,64.5,1022.9,9.8,3,8,15,90,69.1,0,999.9,0,623
6,2018,9,1,01/09/2018,72.6,61.7,1026,10,2.4,5.1,999.9,78.1,69.1,0.03,999.9,0,529
4,2014,6,19,19/06/2014,74.9,62,1014.9,10,3,8,999.9,89.1,69.1,0,999.9,0,675
5,2016,7,29,29/07/2016,76.1,68.5,1011,5.1,4,9.9,15,95,69.1,0.94,999.9,1,774
6,2016,7,30,30/07/2016,77,69.4,1014.5,6,3,7,999.9,84.9,69.1,0.15,999.9,0,599
1,2016,8,1,01/08/2016,72.8,67,1017.3,7.5,5.4,11.1,999.9,80.1,69.1,1.07,999.9,0,569
2,2016,8,2,02/08/2016,73,62,1018.7,9.4,6.1,14,15.9,80.1,69.1,0,999.9,0,602
5,2014,6,27,27/06/2014,75.1,60.6,1018.1,10,3.4,9.9,999.9,82.9,69.1,0.07,999.9,0,660
5,2021,7,2,02/07/2021,72.7,68.4,1006.7,6.8,1.9,6,999.9,84,69.1,1,999.9,1,333
5,2021,7,2,02/07/2021,72.7,68.4,1006.7,6.8,1.9,6,999.9,84,69.1,1,999.9,1,333
4,2018,9,13,13/09/2018,71.7,68.7,1024.3,8.9,999.9,999.9,999.9,77,69.1,0.26,999.9,0,718
2,2014,7,1,01/07/2014,79.1,66.8,1012.6,10,3.9,7,14,89.1,69.1,0,999.9,0,616
1,2018,9,17,17/09/2018,73.2,67.3,1020.1,10,999.9,999.9,999.9,77,69.1,0,999.9,0,673
3,2018,9,19,19/09/2018,73.8,66.2,1010.9,10,2.8,8,999.9,81,69.1,1.18,999.9,0,519
2,2021,7,13,13/07/2021,71.1,67.5,1023.2,7.1,6.1,11.1,15.9,86,69.1,1.42,999.9,0,298
2,2021,7,13,13/07/2021,71.1,67.5,1023.2,7.1,6.1,11.1,15.9,86,69.1,1.42,999.9,0,298
3,2021,7,14,14/07/2021,75.2,69.2,1021,6.5,3.2,6,18.1,87.1,69.1,0,999.9,1,331
3,2021,7,14,14/07/2021,75.2,69.2,1021,6.5,3.2,6,18.1,87.1,69.1,0,999.9,1,331
4,2021,7,15,15/07/2021,80.8,68.3,1018.6,10,1.9,5.1,999.9,89.1,69.1,0,999.9,0,372
4,2021,7,15,15/07/2021,80.8,68.3,1018.6,10,1.9,5.1,999.9,89.1,69.1,0,999.9,0,372
1,2016,8,22,22/08/2016,73.7,60.4,1013.6,9.3,5.3,8,21,86,69.1,0.31,999.9,0,669
2,2019,6,18,18/06/2019,70.8,67.2,1014.1,4.7,0.7,5.1,999.9,75.9,69.1,0.11,999.9,1,721
2,2016,8,30,30/08/2016,77,58.7,1020,9.8,3.7,8.9,999.9,91,69.1,0,999.9,0,622
3,2016,8,31,31/08/2016,78.9,66.3,1014.9,8.3,2.5,7,999.9,89.1,69.1,0,999.9,0,661
3,2021,7,28,28/07/2021,74.8,62.2,1015,8.9,3.9,12,999.9,89.1,69.1,0.14,999.9,1,300
3,2021,7,28,28/07/2021,74.8,62.2,1015,8.9,3.9,12,999.9,89.1,69.1,0.14,999.9,1,300
4,2021,7,29,29/07/2021,73.3,66,1015,8.7,2.7,8.9,24.1,81,69.1,0.43,999.9,1,319
4,2021,7,29,29/07/2021,73.3,66,1015,8.7,2.7,8.9,24.1,81,69.1,0.43,999.9,1,319
7,2014,7,27,27/07/2014,77,67,1008.6,9.1,2.9,7,999.9,84.9,69.1,0.01,999.9,0,476
5,2021,7,30,30/07/2021,74.5,61.3,1008.1,7.9,6.2,13,21,82,69.1,0.04,999.9,1,383
5,2021,7,30,30/07/2021,74.5,61.3,1008.1,7.9,6.2,13,21,82,69.1,0.04,999.9,1,383
1,2014,7,28,28/07/2014,75.8,65.3,1001.6,9,4.6,9.9,25.1,84.9,69.1,0.2,999.9,0,595
7,2019,6,30,30/06/2019,76,61.9,1008.7,10,5.4,13,32.1,91,69.1,0.08,999.9,0,569
5,2021,8,6,06/08/2021,77.4,63.7,1020.2,10,2.5,6,999.9,88,69.1,0,999.9,0,355
5,2021,8,6,06/08/2021,77.4,63.7,1020.2,10,2.5,6,999.9,88,69.1,0,999.9,0,355
2,2021,8,10,10/08/2021,76.6,69.3,1020.2,9.3,1.7,9.9,24.1,84,69.1,0,999.9,1,331
2,2021,8,10,10/08/2021,76.6,69.3,1020.2,9.3,1.7,9.9,24.1,84,69.1,0,999.9,1,331
1,2016,9,19,19/09/2016,72.7,69.2,1016.7,6.8,2.5,7,15.9,82,69.1,0.24,999.9,0,680
3,2019,7,10,10/07/2019,80.7,64.3,1016.6,10,1.6,5.1,999.9,88,69.1,0,999.9,0,553
1,2021,8,16,16/08/2021,74.5,58.8,1022.5,10,2.2,6,999.9,82.9,69.1,0,999.9,0,301
1,2021,8,16,16/08/2021,74.5,58.8,1022.5,10,2.2,6,999.9,82.9,69.1,0,999.9,0,301
2,2021,8,17,17/08/2021,75.5,64.8,1022.4,10,2,6,999.9,82.9,69.1,0,999.9,0,286
2,2021,8,17,17/08/2021,75.5,64.8,1022.4,10,2,6,999.9,82.9,69.1,0,999.9,0,286
3,2017,6,14,14/06/2017,77.4,63.3,1013.7,9.1,4.3,8.9,999.9,93.9,69.1,0.27,999.9,1,754
5,2019,7,26,26/07/2019,77.6,60,1023.2,10,1.4,5.1,999.9,88,69.1,0,999.9,0,650
6,2019,7,27,27/07/2019,78.2,62.3,1023.8,10,2,6,999.9,88,69.1,0,999.9,0,602
4,2014,9,4,04/09/2014,77.9,56.9,1020.6,10,1.3,5.1,999.9,87.1,69.1,0,999.9,0,727
5,2014,9,5,05/09/2014,78.2,67.8,1020.1,8.9,3.1,6,15,87.1,69.1,0,999.9,0,647
4,2021,9,9,09/09/2021,71.6,66.6,1008.2,7.4,6.7,19,24.1,82,69.1,0.04,999.9,1,294
4,2021,9,9,09/09/2021,71.6,66.6,1008.2,7.4,6.7,19,24.1,82,69.1,0.04,999.9,1,294
1,2019,8,5,05/08/2019,76.3,60,1014.6,10,3.8,8,999.9,87.1,69.1,0,999.9,0,616
5,2012,8,3,03/08/2012,77.9,70.8,1015.3,6,4.4,13,18.1,89.1,69.1,0,999.9,1,589
3,2019,8,7,07/08/2019,75.7,70.1,1010.1,7.9,2.3,8.9,20,84,69.1,0.04,999.9,1,608
7,2012,8,5,05/08/2012,78.1,72.4,1019.7,5.8,6.1,15,22.9,91,69.1,0,999.9,1,518
5,2021,9,17,17/09/2021,72.1,66.9,1023.6,8.4,999.9,999.9,999.9,75.9,69.1,0,999.9,1,375
5,2021,9,17,17/09/2021,72.1,66.9,1023.6,8.4,999.9,999.9,999.9,75.9,69.1,0,999.9,1,375
6,2021,9,18,18/09/2021,75.3,66.1,1017.7,10,999.9,999.9,999.9,84,69.1,0,999.9,0,319
6,2021,9,18,18/09/2021,75.3,66.1,1017.7,10,999.9,999.9,999.9,84,69.1,0,999.9,0,319
1,2012,8,13,13/08/2012,76.3,61.2,1014.6,9.2,4.3,13,999.9,86,69.1,0.05,999.9,0,504
2,2012,8,14,14/08/2012,76,62.6,1014,9.6,2.3,9.9,999.9,81,69.1,0,999.9,0,520
5,2012,8,17,17/08/2012,77.9,60.7,1010.6,9.5,3.3,15,17.1,88,69.1,0,999.9,0,574
3,2017,8,2,02/08/2017,77.6,67.4,1017.3,8,1.7,8,15.9,91.9,69.1,0,999.9,0,618
6,2012,9,8,08/09/2012,75.3,69.6,1007.5,8.8,5.8,15.9,28.9,81,69.1,0,999.9,1,598
6,2017,8,5,05/08/2017,74.6,67.6,1012.2,8.8,4.1,8,17.1,84,69.1,0.3,999.9,0,573
5,2020,6,5,05/06/2020,73,67,1011.9,7.4,999.9,999.9,999.9,79,69.1,0.27,999.9,1,248
4,2017,8,17,17/08/2017,75.7,59.6,1016.6,10,2.7,8,999.9,87.1,69.1,0,999.9,0,639
6,2020,6,6,06/06/2020,76.3,66.3,1008.2,7.8,999.9,999.9,999.9,86,69.1,0.26,999.9,1,262
5,2017,8,18,18/08/2017,76.4,72.7,1011.7,6.4,2,7,999.9,82.9,69.1,0.03,999.9,1,612
7,2017,8,20,20/08/2017,76.6,60.7,1015.7,10,4.2,7,999.9,86,69.1,0,999.9,0,538
1,2017,8,21,21/08/2017,77.9,62.7,1021.1,9.9,2.2,6,999.9,87.1,69.1,0,999.9,0,627
5,2020,6,12,12/06/2020,76.5,56.4,1017.6,9.6,999.9,999.9,999.9,84.9,69.1,0.04,999.9,0,277
6,2017,1,7,07/01/2017,23,11.3,1024.1,5.7,6.2,9.9,18.1,28.9,19.4,0.01,1.2,1,896
4,2012,10,18,18/10/2012,56.8,46.7,1016.1,9.7,3.1,9.9,15.9,64.9,42.8,0,999.9,0,630
6,2012,10,27,27/10/2012,61.9,53.9,1017,9.6,4.3,12,16.9,64.9,42.8,0,999.9,0,524
1,2016,5,16,16/05/2016,52.5,27.1,9999.9,999.9,999.9,999.9,999.9,66.2,42.8,0,999.9,0,742
2,2014,12,23,23/12/2014,44.4,41.8,1020.1,4.2,7,13,22.9,46.4,42.8,0.18,999.9,0,732
6,2012,12,8,08/12/2012,47.3,46,1013.7,3.7,3.5,15.9,22,55.4,42.8,0.32,999.9,1,580
2,2012,12,11,11/12/2012,50.1,43.2,1013.2,7.3,6,19,26,59,42.8,0.23,999.9,1,578
5,2012,10,5,05/10/2012,67.8,59.7,1016.7,8.4,3.3,9.9,999.9,78.1,60.8,0,999.9,0,693
2,2012,8,21,21/08/2012,72.8,57.2,1015.5,10,2.5,12,999.9,81,60.8,0,999.9,0,482
3,2014,10,1,01/10/2014,63.2,57.1,1016.5,8.4,5.2,8,999.9,64.9,60.8,0,999.9,0,559
7,2012,8,26,26/08/2012,73.9,62.4,1025.2,10,4.6,8.9,15,82.9,60.8,0,999.9,0,471
2,2012,9,4,04/09/2012,72.6,68.4,1016.8,8.8,4.7,15.9,999.9,79,60.8,0.02,999.9,0,606
7,2012,9,9,09/09/2012,68.4,57.3,1009.6,9.5,3,16.9,21,75.9,60.8,0.04,999.9,0,464
4,2019,1,31,31/01/2019,8.4,-13,1026.4,10,999.9,999.9,999.9,15.1,1.9,0.01,999.9,0,601
5,2019,2,1,01/02/2019,14.9,-7.7,1029.5,10,999.9,999.9,999.9,21,1.9,0,999.9,0,651
6,2013,7,6,06/07/2013,84.6,70.1,1019.4,9.8,3.9,7,17.1,91.9,78.1,0,999.9,0,516
1,2013,7,15,15/07/2013,85.3,69.7,1023,9.6,3.4,7,999.9,93.9,78.1,0,999.9,0,581
7,2013,7,21,21/07/2013,82.3,63.7,1012,9.8,3.9,8.9,14,89.1,78.1,0,999.9,0,447
2,2018,7,3,03/07/2018,82.5,74.4,1020.4,6.3,0.8,6,999.9,91.9,78.1,0,999.9,0,678
3,2021,6,30,30/06/2021,88.3,69.4,1015.9,10,4.3,9.9,18.1,98.1,78.1,0,999.9,0,361
3,2021,6,30,30/06/2021,88.3,69.4,1015.9,10,4.3,9.9,18.1,98.1,78.1,0,999.9,0,361
6,2021,8,14,14/08/2021,84.1,68,1017,10,2.7,6,999.9,93.9,78.1,0,999.9,0,302
6,2021,8,14,14/08/2021,84.1,68,1017,10,2.7,6,999.9,93.9,78.1,0,999.9,0,302
6,2013,6,29,29/06/2013,76.2,65.9,1001.1,8.7,3.5,7,15.9,82.9,71.1,0,999.9,0,591
2,2020,7,7,07/07/2020,75.1,68.1,1019.1,9.3,4.8,8,999.9,81,71.1,0.54,999.9,0,243
4,2017,9,21,21/09/2017,75.4,63.1,1015,10,4.4,7,999.9,80.1,71.1,0,999.9,0,535
7,2020,7,12,12/07/2020,78.1,65.4,1005.6,9.8,4.1,8,999.9,87.1,71.1,0.75,999.9,0,292
1,2017,10,9,09/10/2017,73.9,71.5,1014.3,6.5,3.5,7,15.9,77,71.1,0.27,999.9,0,546
7,2020,8,2,02/08/2020,80.7,72.3,1012.8,10,3.9,8,15.9,89.1,71.1,0,999.9,0,285
4,2020,8,6,06/08/2020,76,61.3,1018.7,10,2.1,6,999.9,86,71.1,0,999.9,1,356
6,2016,5,28,28/05/2016,79.6,62.6,1018.7,7.7,4.4,7,15,90,71.1,0,999.9,0,627
7,2016,5,29,29/05/2016,77.9,59.2,1019.6,9,4.2,8,19,91.9,71.1,0,999.9,0,566
6,2020,8,15,15/08/2020,76.6,60.4,1015.8,10,5.4,8.9,15.9,86,71.1,0,999.9,0,313
4,2013,8,22,22/08/2013,75.6,68.8,1016.2,7.5,2.9,8,999.9,90,71.1,0,999.9,0,578
2,2020,8,25,25/08/2020,80.5,66.5,1010.2,9.7,4.4,18.1,29.9,90,71.1,0,999.9,1,286
5,2013,8,23,23/08/2013,75.5,60.8,1014,8.7,4.6,8,14,82,71.1,0.25,999.9,0,636
6,2020,8,29,29/08/2020,75.5,70.3,1003.5,10,3.4,7,15.9,84.9,71.1,0,999.9,1,291
3,2013,8,28,28/08/2013,76.4,68,1011.6,7.1,1.8,5.1,999.9,87.1,71.1,0.01,999.9,1,482
4,2013,8,29,29/08/2013,73.8,67.5,1015,6.3,4,9.9,999.9,86,71.1,0.43,999.9,0,572
2,2013,9,3,03/09/2013,75.7,64.8,1007.7,7.9,2.7,7,999.9,82,71.1,0.08,999.9,0,551
1,2018,8,13,13/08/2018,73.6,70.6,1015.5,7.8,3.9,7,15.9,84,71.1,0,999.9,0,617
2,2018,8,14,14/08/2018,74.1,70.6,1011.3,6,1.2,11.1,22,82,71.1,0.66,999.9,1,701
4,2016,7,14,14/07/2016,78.7,72.1,1012.9,7.4,3,6,31.1,88,71.1,0,999.9,1,741
5,2016,7,22,22/07/2016,82.8,67.2,1013.7,7.6,5.8,8.9,15.9,93.9,71.1,0,999.9,0,769
3,2014,6,18,18/06/2014,83.4,62.7,1011.7,9.7,5.6,11.1,19,89.1,71.1,0,999.9,0,663
2,2016,8,9,09/08/2016,78.2,61.5,1021.5,9.3,1.8,6,999.9,87.1,71.1,0,999.9,0,650
3,2016,8,10,10/08/2016,79.7,72,1021.1,8.4,3.4,5.1,17.1,87.1,71.1,0.01,999.9,0,618
3,2021,7,7,07/07/2021,79.8,70,1013.9,6.8,2.4,6,999.9,91.9,71.1,0.55,999.9,1,324
3,2021,7,7,07/07/2021,79.8,70,1013.9,6.8,2.4,6,999.9,91.9,71.1,0.55,999.9,1,324
4,2021,7,8,08/07/2021,78.9,70,1014.1,6.7,4.2,11.1,21,91,71.1,0,999.9,1,305
4,2021,7,8,08/07/2021,78.9,70,1014.1,6.7,4.2,11.1,21,91,71.1,0,999.9,1,305
2,2014,7,8,08/07/2014,81.4,66.6,1008.3,8.1,4.1,7,20,91,71.1,0.43,999.9,0,594
4,2014,7,10,10/07/2014,75.4,62.1,1017.2,9.6,2.9,7,18.1,88,71.1,0.09,999.9,0,584
6,2014,7,12,12/07/2014,76.2,60.5,1022.6,9.8,2.1,8.9,17.1,86,71.1,0,999.9,0,550
1,2021,7,19,19/07/2021,74.7,64.6,1014.3,10,4.1,8.9,999.9,84,71.1,0.03,999.9,1,327
1,2021,7,19,19/07/2021,74.7,64.6,1014.3,10,4.1,8.9,999.9,84,71.1,0.03,999.9,1,327
2,2021,7,20,20/07/2021,78.6,66,1013,5.5,2.3,5.1,999.9,86,71.1,0.01,999.9,0,286
2,2021,7,20,20/07/2021,78.6,66,1013,5.5,2.3,5.1,999.9,86,71.1,0.01,999.9,0,286
3,2014,7,23,23/07/2014,79.7,66.9,1013.7,9.8,4.8,7,15.9,88,71.1,0,999.9,0,591
4,2019,6,27,27/06/2019,81.3,59.5,1018.8,10,2.7,5.1,999.9,89.1,71.1,0,999.9,0,734
3,2016,9,7,07/09/2016,76,65.7,1014.9,9.5,7,11.1,21,84.9,71.1,0,999.9,0,648
5,2019,6,28,28/06/2019,81.2,58.2,1020.6,10,1.3,5.1,999.9,89.1,71.1,0,999.9,0,753
4,2016,9,8,08/09/2016,78.2,68.1,1012.6,8.2,2,6,999.9,89.1,71.1,0,999.9,0,717
5,2016,9,9,09/09/2016,85,69.2,1011.5,9,3.2,6,999.9,91,71.1,0,999.9,0,715
3,2019,7,3,03/07/2019,79.6,67.2,1010,10,1.7,4.1,999.9,87.1,71.1,0.02,999.9,0,654
3,2021,8,11,11/08/2021,79.2,72.3,1016.4,8.3,2.5,7,999.9,89.1,71.1,0.83,999.9,1,316
3,2021,8,11,11/08/2021,79.2,72.3,1016.4,8.3,2.5,7,999.9,89.1,71.1,0.83,999.9,1,316
2,2021,8,24,24/08/2021,79.8,66.6,1012.4,10,2.6,6,999.9,89.1,71.1,0.14,999.9,0,332
2,2021,8,24,24/08/2021,79.8,66.6,1012.4,10,2.6,6,999.9,89.1,71.1,0.14,999.9,0,332
5,2019,7,19,19/07/2019,78.8,71.2,1011.9,9.5,3.8,9.9,17.1,91,71.1,0.49,999.9,0,666
